Reference,PPI,PPCT,PPCT2,ANCOVA,Naive (ML only),lambda,rho,pred_bias
1.8876290483285008,2.2456459028285005,2.177054918334465,2.1849073484850816,2.177441741015791,-12.824873834579286,0.8084140910353824,0.3690789809678176,14.80690955971786
2.268989696187792,2.549652847987106,2.4801702753646038,2.477469856790316,2.47796762597402,-12.783698724008238,0.7524342893712463,0.40475928363644426,14.797343057404454
2.279347135899161,2.214148987276668,2.2298737079184816,2.2299512081106005,2.2296653934729953,-12.899696998603666,0.7588164545459438,0.3419062858822233,15.035937132285254
2.241211781769616,2.5252120372928926,2.4948953601572437,2.4930610666885964,2.494621282420855,-12.835740648330557,0.8932512328913583,0.4012568741481365,14.892521619488338
2.140559324947699,2.3130120298285783,2.2971815414850223,2.297062883743606,2.2990121466826006,-12.993956412004328,0.9082038849173714,0.3777205497290743,15.0360451679261
2.233258567118088,2.3825492228533514,2.3528528571572354,2.3531165776069742,2.3533589164851163,-12.975910040360667,0.8010835604555406,0.49577526296269486,15.080478750856475
1.5880402483063072,1.780344437546329,1.7278419722516192,1.727909187271586,1.7280451308701257,-12.739121441017238,0.7269822071885308,0.4182837111173893,14.627076918614032
2.5223586728166407,2.2563753209268773,2.2708771033982322,2.2716855675562204,2.2703958417321792,-12.962412552152893,0.9454786084605578,0.3765335292681254,15.268700277627726
1.7637828929284136,1.8078139505529842,1.8027909258156096,1.8029901560380317,1.8030432742749265,-13.130963376515375,0.8859208702138573,0.4521161771704608,15.122694783411426
1.6595983178284812,1.2358798141418492,1.2777523675157978,1.2793714137632746,1.2755791147267468,-13.182386469783046,0.9011783695787898,0.4599848757221449,14.961240956371041
1.4790495011062519,1.86536834269687,1.8406162865150628,1.8439800996473608,1.8498728299145792,-13.117827660389484,0.9359284261676356,0.4357461867255595,14.893165796199249
2.3200084850775697,2.4371942742313837,2.422751655111044,2.4227167306691966,2.4225300879504976,-12.510276730612103,0.8767545175517566,0.4667845123338203,14.710393193146333
2.6271915259994945,2.3379431210865333,2.403519471868355,2.4028282684551647,2.403977066078773,-12.54093802343755,0.7732870789674553,0.4310268198140332,14.85416512824851
2.6473454818375464,2.4850484278416123,2.50214517012215,2.503079572011189,2.5021762297004395,-12.916964967794524,0.8946577164551253,0.4382739354195287,15.232597156172519
2.2739705528808063,2.2559682727057364,2.2588732603023125,2.2588894789229172,2.2589221018685715,-12.730135530270013,0.838632241675785,0.3463357253263829,14.773112233029218
2.321945677279641,2.0911348206929716,2.090724254385427,2.0907355330331954,2.090711759744999,-12.702904042864613,1.0017787998087093,0.4943827154568852,14.896971308400504
2.0803602633012677,2.094568435428719,2.091392743730538,2.091100365739409,2.0916889416242554,-12.996819470601451,0.7764883709393001,0.4436067032998799,15.009071738314201
1.1018391669496337,1.1991620591652068,1.1982605919038294,1.1983303486196268,1.1981537687735582,-13.56203702081579,0.990737356434277,0.48291843457094524,15.175350125011855
1.670539347361109,1.92575050404108,1.9445356801335534,1.9444461487781481,1.9449631172660093,-13.014981017870161,1.073606406306247,0.4292913894784845,14.839269504760566
2.2220538203477758,2.062404916623011,2.008894586764465,2.009121171950375,2.008699486249321,-13.205563294513608,1.3351750535712976,0.44995511770315266,15.323767426956874
2.130157450256828,1.8888140794656638,1.9502646603165479,1.9505228448609384,1.9501439545970303,-12.859274686836903,0.7453811113624571,0.3781758856512608,14.924543877174637
1.48907300908993,1.8635592900707383,1.7441926276883246,1.7437045454812226,1.744889903827046,-12.997400956598394,0.6812522422189035,0.3347383866515588,14.797808364705197
2.122259041378711,1.9949219245187984,2.005489747837371,2.0040435773978165,2.004909989345836,-13.277854400213759,0.9170090891079441,0.44160361167580164,15.363780706811376
1.0285150559125653,1.1636119401156109,1.1887173829692577,1.189030492420662,1.189108559637948,-13.482367879937776,1.185832878394992,0.3885387651458096,14.948845799764463
2.367375285271235,2.4093184660409435,2.4305141702078727,2.4306080997582513,2.4309035976898583,-13.079663619263751,1.5053432710147576,0.4728420755834386,15.176094796094777
1.5042974712164519,1.7965781073544707,1.6965696012220481,1.694555373508286,1.696032155678361,-13.269595731649272,0.6578339658286619,0.39336255534421627,14.922074114051536
1.7292433255540849,1.6982062027001346,1.6978633618038195,1.6979682491335446,1.697913224332233,-13.3722012857015,1.0110461558543486,0.46106351870949447,15.210312478753462
1.8939439122054815,1.9236166133859733,1.934597775883352,1.9345345089224815,1.9344483097675904,-13.396542224277741,1.3700762674278706,0.4661272494077694,15.315695143799003
2.513691316294774,2.390740720847377,2.4070622740993928,2.4101440192406667,2.4079916048355914,-12.181644419708002,0.8672511247902139,0.39873495655792685,14.612820634861423
2.0435567222723092,2.166516378340201,2.142665014760161,2.1419739890623752,2.1428456726026357,-12.670854433251446,0.8060228505610763,0.41844674012443756,14.689873410782566
2.307888364209566,1.988741990122612,1.9585722527693625,1.9600244370030415,1.957437812509661,-12.786088456214946,1.0945326026014308,0.5217055988093952,15.006235032117706
2.3396190987068417,2.333350784733262,2.332773673577459,2.3327639489926755,2.3327858291258607,-12.58987163001763,1.0920680039698065,0.4489163095847927,14.805486628427971
1.7913462770739867,1.6738070096625914,1.6693978453876617,1.6689991109105315,1.6702824719650866,-13.77980141975814,1.0375122660880407,0.43358824407474317,15.40764401106148
2.038611572563971,2.162911221403512,2.191639231345508,2.1897479748689817,2.1921532406331794,-13.265515059322118,1.2311189951878376,0.43997481386569093,15.183071512669972
1.1357821167824267,1.4915212571410978,1.4657848816891785,1.4656048444055871,1.4673338259571813,-13.304871297681458,0.9276537987189978,0.45696031584547137,14.972388511371506
2.8719873168650967,2.5303869980229505,2.4958302607848224,2.497353436827699,2.494099153858176,-13.05194926257961,1.1011613143549106,0.4681480185636056,15.404740842499857
1.5388343968335083,1.516934682520901,1.519712132364297,1.5201329552242702,1.5193118978271622,-12.961170099668172,0.8731741517834679,0.4398509045671012,14.79803166653804
2.1832743465479973,2.3414418860273156,2.3076457204232526,2.3078515290589503,2.3080726035678634,-12.998950036605105,0.7863267917341357,0.39592508996922476,15.07406639498105
1.8744763189733444,1.6429139308637115,1.665860343779531,1.664500721913172,1.6655810362921817,-13.025109976187112,0.900906131159108,0.4568288432835559,14.734849252113111
2.1530927316150548,2.3792861832146905,2.3524233256058533,2.3522247336478372,2.352457703640247,-12.874007376291107,0.8812394549052446,0.38560522572831574,14.872767721598926
2.2794561303619734,2.046342949403469,2.076624626538884,2.079409959263897,2.073374825324411,-13.076081943715389,0.8700988206205046,0.4588641263428025,15.151014544004534
2.3229490804201287,2.379822844437598,2.394454592238186,2.3950982417073243,2.3944006702205085,-12.636683980249895,1.2572670906060335,0.36391059898762396,14.785272596363505
2.2504341505399355,2.095600474706686,2.121104736290787,2.123926540442284,2.119824181021352,-12.77697074811213,0.8352796221697453,0.4815542482189048,14.812618086422741
1.9858607335299991,1.8654880818424981,1.8746106807511356,1.8747207873614862,1.8735484113718421,-12.60636056845316,0.9242136915591118,0.42439619754509705,14.712645916700417
2.303490567603193,2.1011479205462313,2.1272842966099135,2.123764955932315,2.1279786114599224,-12.200873368285313,0.8708311053362656,0.4791500546617,14.465057331221551
0.9835493118323893,1.0169594100142738,1.0165160802139463,1.0163889745886991,1.0166918754653258,-13.49981562488302,0.986730664545971,0.43078342162512945,14.976039925877068
2.4285333193154655,2.585108126817312,2.5559380833115077,2.5549826396560693,2.557352178288884,-12.3581160521912,0.8136989981261156,0.3860484647707359,14.67419533924495
2.2293114925985815,1.922390839458058,1.9652274178679718,1.9674154117177762,1.9642158245201922,-12.54720236099556,0.8604310984888298,0.4062624358856942,14.761280028701243
2.4672946758772487,2.514760842219496,2.505264007263944,2.5051594282073744,2.5052394535041236,-12.844838632516684,0.7999241209606817,0.3521018477615644,14.93450569132164
2.5085014815139877,2.459150697887523,2.45743461330618,2.457305948817393,2.4571263210193353,-12.94690061207966,1.0347731982197677,0.4367967215598796,15.282515339203842
2.111409818165973,2.1049365581932253,2.104983816229053,2.105108749593361,2.105015044954183,-13.413764349407138,0.9926994997841971,0.49095291526744894,15.4247722437852
2.0551180402083773,2.1500328524257615,2.138922734980983,2.1389775811282967,2.138943639978783,-12.840955358539446,0.8829464318031628,0.3961033672898829,14.915249634956112
2.075174689761374,2.283924597661626,2.243178683166136,2.2404727432522646,2.2418498520380776,-12.836907081762137,0.8048099043236003,0.38006930680926315,14.9289789167076
2.2840238900600234,1.9254070795084204,1.9843565905901546,1.9836801104667994,1.9815391818408785,-12.461108034801745,0.8356197775808054,0.47386299903512913,14.597374701399596
2.2934768514340145,2.179987863899555,2.209674086353566,2.2095320605520183,2.2096879373887424,-12.887305221053625,0.738421999359213,0.37699086550222055,14.961410269847558
2.428963771991801,2.4179462583445694,2.415711258042764,2.4157178978013274,2.415604527082954,-12.140609936480605,1.2028588639296525,0.43732609700291036,14.476656848474857
2.465586949500622,2.4489870002079224,2.4478888442947833,2.447873230751012,2.4479015459334867,-12.64190191673283,1.0661541727492998,0.4328660378136861,14.798110071367873
2.4963989525970227,2.3810207829409658,2.366901771676588,2.3663493568277616,2.3665326993552376,-12.577673420649841,1.1223716003336437,0.44658405426972925,14.792493105192593
1.6973991753764448,1.7891430527816918,1.8042777851352771,1.8035272308312804,1.803867663643512,-12.810074598172736,1.1649672194116412,0.4999610633832571,14.952821944245063
2.423876559909398,2.0704907779420383,2.173390926975051,2.1739375804095262,2.1741309945737886,-13.035252321945515,0.7088163862729558,0.41470708510459897,15.29401503211282
2.065380053063305,2.0129817819093776,2.019147868238329,2.018956296701581,2.0191103077316903,-12.923156277125097,0.8823227142201421,0.41658343119744434,14.871138514156705
1.8432101459660544,2.231496229797069,2.224851208114741,2.2161489012145648,2.2305967902212673,-13.119094445216431,0.9828862739123557,0.441386933067216,15.168562631459485
1.9080291035130914,2.0234647127167733,2.016939349315928,2.0167260079708744,2.0164659619449457,-12.9919235992543,0.9434718329477401,0.4143307286162171,15.01956534777671
2.2345226990524814,2.1152593768940453,2.120314530263661,2.120088727547934,2.1202654683130584,-12.716162867944778,0.9576135120326473,0.4641534995850484,14.678921967180992
1.8860655787518343,1.6266878024392821,1.6179318254612416,1.618481249353489,1.6151972453786638,-12.819185931030825,1.033757622193082,0.48610876706955936,14.67849764807027
1.9628532916915755,1.963934936630005,1.963770411191205,1.9637724816573756,1.9637723099856808,-13.090013234026411,0.8478933031024161,0.4445088781999082,15.090762737031145
2.2609676396918283,2.17725834848682,2.1682580695994114,2.1684923776573273,2.1682115793403196,-12.684425257624948,1.107518278530952,0.47017549243555423,14.915196802552806
2.3437648462349183,2.3011645856124465,2.308864723065907,2.309121387258122,2.308484471438753,-13.172191164996615,0.819246705514321,0.43429653673721513,15.333051726481814
1.8013972758599994,1.832045280192119,1.8237082176066424,1.8238648494330625,1.8233755796405293,-13.242878976616066,0.7279737207313021,0.3491012757684819,15.154836062956017
2.2617607971974474,2.2459964932492076,2.243994234743703,2.244109993079981,2.243828934907104,-12.457798080704476,1.1270121733302862,0.4308648571860013,14.612591522513588
2.075067565455667,2.160079880320103,2.143299661325926,2.1433434968012124,2.1432737378855764,-13.275367796179172,0.802614256288212,0.3743651900712049,15.285421744827682
2.5253537526735546,2.4682409081509324,2.4781894931124535,2.4781576600526534,2.478185708206742,-12.660545315091781,0.8258082740462943,0.3830787502164949,14.902103393895286
2.048368465349849,2.039048481862708,2.0375578735006026,2.037640555977064,2.0375131934964923,-13.14172365351276,1.1599368029098376,0.44695978865651487,15.211663033102706
1.6227186651508003,1.6815036507261363,1.6903007772788348,1.6901438550244943,1.6896996037431502,-13.539586457970184,1.1496492083241854,0.39974727779017816,15.338306510740159
1.7838068596044976,1.6922296717892789,1.701024529211392,1.6987994978474545,1.7003575227261032,-13.05014234558942,0.9039623553426962,0.45423795434697223,14.933555113683532
1.091678758392883,1.0559961820119708,1.0634063668607676,1.0636175263764873,1.063040189229565,-13.53155161970449,0.792330442463221,0.45141697758195515,15.150348305088578
1.465100475353923,1.9342520105769554,1.8194026651087365,1.818973137294408,1.8203356950562888,-13.652309990785014,0.7551977626725238,0.462183502941966,15.333627498506898
2.4824672889152524,2.3375842977127816,2.3284745023740974,2.329246742719509,2.329399817385852,-13.141723746513815,1.0628769137293157,0.48638566669624694,15.306614384124137
2.837586952947107,2.5692006730243264,2.6048103113058714,2.6012564837016927,2.6042950386613675,-12.47673763504324,0.8673194535436345,0.45991729254336133,14.923103563172992
2.4009777198061277,2.2485374847493067,2.281070215000257,2.2776642799267672,2.2812501708453583,-12.7736505571322,0.7865869844741141,0.4488602140627149,15.138262523809477
1.8139928013656517,1.8493581507823298,1.8485010203051317,1.8450160490285354,1.8494216707958933,-13.223450345178584,0.9757635512914231,0.30156488518541374,15.198189565353822
1.4592099299383894,1.5494258946647352,1.56065556503754,1.5592214635966093,1.5614367464801862,-13.357147158546068,1.1244754230237224,0.43209114720276526,15.15909024194184
2.059561981465092,2.06779803316189,2.0668590511881693,2.066811599979454,2.0668195606065916,-12.982910486414461,0.8859912481990013,0.4096531866861407,15.156330199302657
1.6873725706412601,1.536773617451848,1.564118550048367,1.563983976032431,1.5641815126513845,-13.31528462805139,0.818425480274576,0.4268315151596747,15.151633804644943
1.7358076855077194,1.772439394896076,1.761200214802876,1.7607773362827943,1.7612862493033679,-13.30388947834732,0.6931843945897883,0.3636965939702735,15.126768226071853
2.0637272990101274,1.7917371147024532,1.7793046119731604,1.7749217246160756,1.7786089696895124,-12.975411392165158,1.0457093801415587,0.48441290506524814,14.9395157447992
2.2793660035104026,2.224342340512907,2.2333779981441158,2.2335010969510143,2.233316550271252,-13.298081789891501,0.8357859666372948,0.41769212275038653,15.455250368472846
1.3003040553961203,1.4871657721824292,1.4762099959325148,1.4732578170113375,1.4759005311372926,-13.7088583310322,0.9413696050837242,0.41917871074042545,15.25516240736726
1.889347859235284,1.9773427412708888,1.9510444921074959,1.9515593063167087,1.9510696389530606,-12.821266354637928,0.7011388781366596,0.3403572954749059,14.76491220826855
2.431290856999232,2.676617538267772,2.6287065929370668,2.625885039092202,2.626669550845831,-12.71621942478004,0.8047055253714515,0.3956394226708434,14.957245610156724
2.645016502867211,2.46505460899365,2.507531897172873,2.507601830879823,2.507649263788613,-12.220503153029398,0.7639650969162023,0.39768707451218754,14.6187530869472
2.845498115429979,2.5563263138000876,2.589586216215982,2.584386378997824,2.5893179312682717,-11.87279128770771,0.8849822070187063,0.4037042110961446,14.25204580660788
2.109789827405363,2.3019983007545166,2.2766343281338335,2.278034504547272,2.2765876403988408,-13.000037804175777,0.8680392587344004,0.4370391941104303,15.100407174198276
1.8871197765506418,2.218190807633859,2.1418670385076934,2.1410684046900323,2.1426690097931003,-12.960021314335023,0.7694640667398637,0.3276075833338986,14.929897298359055
1.8769403111211174,1.8100772886683052,1.818254073008877,1.8191423386013874,1.8184585158853395,-13.320724993657203,0.8777084247673342,0.42771576603140926,15.267844445011681
2.017238776005934,2.1346740049134567,2.091787093309995,2.093183584787691,2.0917811459966975,-12.610103891868558,0.6348036955994435,0.38476987501675247,14.593850270082926
2.679732835121514,2.710121160189896,2.710176519886783,2.710213296452544,2.7101313368760795,-12.29720298293333,1.001821742289624,0.4576310048513806,14.78978775137547
2.204791703399572,2.2044418271173227,2.2044066412512247,2.204406147014229,2.2044071348431347,-12.9216336857797,1.1005665942017402,0.43639135847978155,15.106702207576532
1.959733603716593,2.0246299035605535,2.0173144003065144,2.018443800499867,2.0170051422553654,-12.588380167156146,0.8872739544222258,0.37852974521218297,14.685257506191745
2.2670211502580373,2.1482656376895495,2.157190876756976,2.157215020123509,2.157161444703676,-12.775602700774312,0.9248435809472011,0.42027721479152524,15.032524089129966
2.191023201693229,2.0333175402978716,2.05291000849915,2.0525606449417886,2.052200834057004,-12.642169756778966,0.8757656001190619,0.463413484816631,14.787323147312698
2.6571429338008707,2.244791707489844,2.3436664413136477,2.345591932682435,2.342210311492557,-12.797831501376969,0.7602171946756259,0.366261223310034,14.8896642708415
1.874877057226052,1.8795990810349845,1.879215320705414,1.879207782694671,1.879228378460044,-13.529244812793731,0.9187296919501066,0.4685187734463143,15.495824737966952
2.0426255973501446,2.3214957129246874,2.356381286042426,2.354438617614931,2.3620292735847364,-12.996922558660398,1.1250961331796516,0.5662257456418702,14.962451280120618
1.7124727561426607,1.6702950154422482,1.6765302755684286,1.677216422255354,1.6765674596242413,-13.087496283046466,0.8521670430270593,0.35486386169256007,14.916361655191132
2.04066187538682,2.018326721059042,2.0225738749816555,2.0225101551376787,2.022548632017098,-13.111193068426989,0.8098444335648981,0.42559867349120256,15.155096741881716
1.454676829478686,1.2273534009086964,1.2288003098200144,1.2309009622774867,1.2291088610094725,-13.258480270330384,0.9936350207261103,0.5428347532448583,15.053356293984482
2.2449361748946055,2.1273052813872715,2.1442263397374868,2.1437884402413214,2.144398245452369,-12.647151285931951,0.8561512384570915,0.37202998410843613,14.826709281187616
1.3378372059769974,1.437618466034966,1.4396452969726274,1.4402750685452228,1.439562931387644,-13.693299630261368,1.0203127414555055,0.43720583372140737,15.408352328614699
1.5813694352237784,1.6504559945578607,1.6579279291003093,1.6548780066117752,1.6595091568785032,-13.210775858332791,1.108153230012747,0.40965016838316964,14.911164058584282
2.157406002781521,2.250474742996256,2.2571688844061324,2.2574017672387594,2.2570921384841616,-13.047428138421978,1.0719268509967166,0.5000747256870939,15.13851048642445
1.2477108775684111,1.5693476226866199,1.5274062293433899,1.524801400542348,1.5287645648461627,-13.176435452966942,0.8696001188302803,0.49525064072230934,14.891786299866448
1.5842556850219018,1.6507417329687617,1.6472590592258032,1.647126741622093,1.6477027428086501,-13.440076835310053,0.9476179762445442,0.39950677526971645,15.16136575393813
1.780148963546183,1.80557486765156,1.7972595602296024,1.7972325749194669,1.7973071622397423,-13.118938465302728,0.6729592234952506,0.3236746036907791,15.003837982500363
1.504853887265057,1.919442328475139,1.989138223291024,1.985311902332938,1.9926988483048795,-13.032832515545525,1.1681086298799368,0.4107822043242638,14.762162034118528
2.377354460491153,2.408648704883387,2.408988755061655,2.4091484707042516,2.408935067521445,-12.346700449896222,1.0108662210854356,0.44944613953070667,14.771259495536444
1.72386302981864,1.6372511391228572,1.6360492310360562,1.6354682567359635,1.636189963104209,-13.618708018249738,1.0138769408812727,0.4770209917121204,15.406785576757132
1.6718571301311294,1.9299733752363422,1.9574266798115048,1.9607839656979689,1.956370811610869,-13.29638279710063,1.1063602353426951,0.4133075399790592,15.28973356183409
2.1794307086050457,2.27738146791049,2.2655748314472817,2.2639908476625967,2.2665339824811346,-12.983602340903019,0.8794635534535155,0.385232162774859,15.08092131631695
1.3408511277989974,1.507512967033667,1.525957010642462,1.5237777082851198,1.530161977655055,-13.191757014568177,1.110667467090804,0.5236229387772426,14.963981958572177
1.4703340749702214,1.5081933049845988,1.5207345190689336,1.52043229552421,1.521381182339453,-13.32358907686641,1.3312590900441588,0.5583169069513892,15.129685968160427
2.8740215092326036,2.7334742723004166,2.74893092709092,2.7495505779722653,2.747585402327841,-12.72941661715198,0.8900251963120311,0.461389731480504,14.999633434506826
1.726913886711859,1.9891852577240003,1.9496775010250398,1.9484850209552909,1.95012262332048,-13.205942066505159,0.8493630603046961,0.3538796738295999,15.165159556648696
1.9492971333408227,2.064458607206922,2.071397669817963,2.07131936983151,2.0712158750781953,-13.010330252208847,1.0602550694958093,0.43863589089723026,14.91127018673372
1.8676338691960153,2.0391535207803972,2.050014132768121,2.0501370899496774,2.049837950603529,-13.281517320409451,1.0633199279930976,0.5358106056864714,15.052900372574413
1.9563004198384046,2.0304717674951416,2.0235230241106708,2.0222326693217805,2.0242130162874385,-12.880897144144061,0.9063149908421523,0.3494717886582643,14.873613224466773
2.3338549913395656,2.4182444334154187,2.4057759236992657,2.4034795028027744,2.4066743069102676,-12.894698592669954,0.8522503596487166,0.4475113657401855,15.16736180604857
1.6454247437261764,1.5179392124506945,1.5188878476381333,1.5190202941102502,1.5180583916121213,-12.973072700050956,0.9925588796003119,0.3808717788967424,14.912821517012828
1.7123058446277004,1.8454430683408696,1.8123784438019421,1.8114656996927772,1.8135319976524258,-13.297337946119784,0.7516500373316852,0.3132942863069211,15.086935955585965
1.8070147337694515,1.5417419380032924,1.559808438062379,1.5597991640126356,1.5599820641454532,-13.148935861931381,0.9318946369645406,0.47518838425643845,15.066444437210507
1.648799066285001,1.8005128802799026,1.8152722475798884,1.8153268472861614,1.8150955020976816,-13.315091000967389,1.0972842677363672,0.4560335805055111,15.056084697616587
1.616811038300567,1.4898385724724437,1.501180988017299,1.5004639775532447,1.5013052247381218,-13.11730067423266,0.9106702742923097,0.41786904326340074,14.820387742737298
2.1168362104146623,2.0218599042117837,2.0383699091614087,2.037331894160296,2.038746137070171,-13.526752696992393,0.8261671188353136,0.36271223264768826,15.522431970208416
1.8751394052585062,1.7996148425507106,1.8128378089349786,1.8127369991357345,1.812854075426229,-13.054422809504082,0.824918332391709,0.4653465202344777,15.064995004929147
1.49231974544272,1.1890953731092466,1.2487427075689719,1.2488903384544168,1.248336243218933,-13.233426353889248,0.8032897751565713,0.4420143159485814,14.997818604904923
1.4754879655848032,1.5616262087590875,1.5641420783816469,1.564395654404528,1.5639906950442568,-13.026233551501164,1.029207347745285,0.41738554573157827,14.655724861174066
1.539676533213837,1.6687831616525444,1.6727870939553318,1.6725489071800803,1.672716502643035,-13.3667516025456,1.0310126006015876,0.451134445082844,14.97622659754907
2.2216729302887455,2.3526820231261727,2.38690096713377,2.3866115619754336,2.3872625862766705,-12.352132826029475,1.2611951832233605,0.5183520658309438,14.781813913158496
2.4802606860438243,2.2535085308542357,2.306139401073654,2.3060098135327176,2.306237458056586,-12.853757920836516,0.7678925248784823,0.39631846427360495,15.096318923396693
1.695176708191544,1.861110039879375,1.8378596885040863,1.8396504263476492,1.837235936057039,-13.096022723916928,0.859881368385773,0.41602995296966,15.021513419500243
1.0211578229709501,1.4641902942141272,1.5541297670134113,1.547521130722213,1.5590537513483635,-13.189048760256153,1.2030087603892945,0.43466322522546275,14.848961145809968
2.321332995826488,2.420843451501642,2.427241346862082,2.427276798982881,2.427115449955159,-12.555044632157966,1.0642936997628276,0.4800248810684049,14.757660471344803
2.451280454999261,2.2112687547847094,2.2454797995323075,2.2474258809602694,2.2451001129163126,-12.627653788772767,0.8574609291254689,0.4518812179942561,14.824952951626837
1.5094554059579706,1.721435879898929,1.666687140956452,1.6668290273240238,1.6666460668540393,-12.981367340995432,0.7417274434544123,0.40532116586975664,14.815568996642362
2.4499801361905167,2.49435972912236,2.4791429896031265,2.4800242870022435,2.479074912292826,-13.02473132194373,0.6571230488165388,0.388182922256929,15.234263578114474
1.6347868434570845,1.5636333246084881,1.5679733686056974,1.5683555727332077,1.5672618888721268,-13.198541688172718,0.9390045064890773,0.43177382065549647,15.03753808138494
2.029788622156298,2.131862994252063,2.1392917793368307,2.1394242477924843,2.1391533044210944,-13.048970062473707,1.072778160984409,0.3977541725760112,15.083958253775346
1.7633815895267901,1.8703560873245897,1.853466338127325,1.853485754870226,1.8533794592597161,-12.96337438942942,0.8421142464329335,0.45957059177101434,14.980871439336516
1.6986148587650238,1.7860140925072758,1.7880346073440634,1.7876187777526242,1.7884760016964432,-13.149232909195753,1.023118221410808,0.46214998775788807,15.023022009159009
2.358749816334396,2.1982309699291407,2.2098774328705044,2.209855642054971,2.209791657849662,-12.99553418302164,0.9274448876117583,0.4128174093034181,15.063248330584589
1.3787430216538332,1.3387564122239863,1.3357354542356101,1.3355436880710747,1.3356969263814507,-13.724817586313021,1.0755492408946914,0.45079148054501855,15.302198046428675
1.9100932860388662,1.9470116068093528,1.949691055452543,1.94986815630002,1.9496664477929397,-13.67048064463237,1.0725777496719677,0.4712941696021335,15.521607693803906
2.1641224963122365,1.9788557978824246,1.9811089335527352,1.9809689470051854,1.9807729317022813,-12.432647167911565,0.9878384205612406,0.43537151885304215,14.372807141025113
2.6859513898312555,2.870417157064348,2.846249484817275,2.8461333477900332,2.8465825947375802,-12.957297231617387,0.8689855976554496,0.3854949492845429,15.286974197581326
1.9571343859418608,2.1516932608874497,2.1426231272358702,2.137956852279581,2.146093361766867,-13.281428704954902,0.9533810336119811,0.3961323397017912,15.34077580715809
1.776201928141928,1.6197626205318374,1.5920660652433862,1.5892562137116688,1.5920354593643393,-13.144300871425866,1.1770434535384258,0.4514781340843327,15.030604616275495
2.043725455922049,1.7118731192997747,1.7668064709271507,1.762663494086249,1.7659484451892107,-12.80157465270744,0.8344644724020601,0.4472327600795256,15.000533930644556
2.2426728589419636,1.9418752282332365,1.9633037918330147,1.9663827448236149,1.9604383033457962,-13.127400659845318,0.9287608630783082,0.45461525787918494,15.318097904255369
2.34839609173293,2.2105926417392143,2.2048022269456906,2.204585935609563,2.2049452942812438,-12.976378864146346,1.0420193746512705,0.48966254390577246,15.121734802189176
2.3702767661753823,2.286273848831637,2.3062616110071126,2.3055702469213144,2.306440814992856,-12.854980817929057,0.7620587140600792,0.430607401930486,15.015160588489007
1.6279462448179327,1.5437638106803981,1.5281793505534311,1.528148950280747,1.5281995696875221,-12.83157718086817,1.1851272214522264,0.4224402414247677,14.70318145760293
2.51496335841108,2.2286917697466055,2.21131026787925,2.212311930910932,2.210343583349479,-13.429268887856752,1.060716824706372,0.49461108377129254,15.678497665749564
1.9031269648984661,1.780172885304809,1.7909868087047462,1.7909095013545753,1.7909774634901208,-12.944678259376504,0.9120490882801527,0.39352652189021153,14.792817507930744
2.203736919696844,2.118061901707517,2.135555205699643,2.1350170782470355,2.13559259891158,-13.207109591318583,0.7958179128213911,0.4240327592610603,15.15100212957816
1.7697188153363754,1.7277244154593492,1.728134178860381,1.727647279485683,1.7282489732329531,-13.395903930803366,0.9902424275086219,0.4052501064741053,15.323765530862083
2.421652555175056,2.3232366112905467,2.331612739513857,2.333110879952263,2.3301007255465707,-12.978440960287774,0.9148905360991157,0.36594100908035104,15.041262723256493
1.2744967699369623,1.542550933591931,1.5203607010399671,1.518840757753062,1.520397062191514,-13.701881187228189,0.9172173554426603,0.4862062099447476,15.26825544790915
2.4819556569350167,2.5440393607643856,2.534863002878919,2.535047490962859,2.534797715723777,-12.916731274411609,0.852193775186371,0.46535170934131564,15.145826002251079
1.6124057074621134,1.7119960117895239,1.694063334298688,1.6932795601885504,1.6949853999378108,-13.38614270047103,0.8199355086627628,0.39171017188429413,15.360663123587594
1.990542104802957,1.8022672132209754,1.7228984858126957,1.7222671840383916,1.7231867479182255,-13.287083187698709,1.421557684837227,0.4701782515192431,15.241478900290453
2.1360745214445522,2.1293625690053366,2.130055135455416,2.1299817585747234,2.130087425573172,-12.74433622683239,0.8968159479149627,0.47589906669145204,14.969824867111704
2.305618602027703,2.141382353683086,2.1446320310416844,2.144118282362802,2.144748731359956,-12.538827681604484,0.9802133975212387,0.4276196618627519,14.730276640573793
2.121845847177839,1.9407900184708866,1.965720787684342,1.9610635393925167,1.965348711634561,-12.78693325742889,0.8623034155182789,0.38141465884867115,14.702851383722887
2.069018005918244,2.0237707208425055,2.0209390769782076,2.0209592067194677,2.020821929538098,-12.988053622100924,1.0625815197432997,0.44624596440203285,15.057386321505506
1.2129553860034115,1.1684890814565938,1.1734812725738388,1.1721587669515923,1.1735518786246937,-13.62468521183839,0.8877309196677502,0.44222899737617394,15.135537606392468
1.8227349694746646,2.0057389116208975,1.9956042224887167,1.995136423655128,1.9980817164654638,-13.35672291593269,0.9446203780458353,0.4153876152081585,15.226930016402944
2.401265913677321,2.115686553934637,2.199492331109318,2.2008301716009107,2.1988508340773096,-13.451730161035549,0.70654119663903,0.4353788358486607,15.609919342417584
1.942171692846054,1.9416757756365652,1.9415920487719673,1.9416029473360517,1.9415943753209675,-13.193320926017376,1.168832343372479,0.5055812107001999,15.131053825062766
